"ID","MOVIE_NAME","LANGUAGE","IMBD_RATING","YEAR_OF_RELEASE","MATURITY_RATING","MINUTES"
1693,"Kaul - A Calling","Marathi",7.7,2016,"All",114
1694,"Universal Soldier: Day of Reckoning","Tamil",5,2012,"18+",105
1695,"Mitwaa","Marathi",6.4,2015,"13+",128
1698,"Kahini","Bengali",4.4,1995,"All",99
1699,"Fakira","Hindi",6.6,1976,"All",139
1700,"Shuttlecock Boys","Hindi",6.2,2011,"NR",75
1701,"Love You Zindagi","Marathi",5.8,2019,"13+",129
1702,"Badmaash Company","Hindi",6,2010,"13+",141
1703,"Sharkbait","English",4.2,2007,"All",74
1704,"Mehndi","Hindi",3.4,1998,"13+",152
1705,"Anupama","Bengali",7.4,2019,"13+",122
1706,"Speedunnodu","Telugu",4.5,2016,"13+",147
1708,"Savitri","Hindi",5.7,2019,"All",105
1709,"Humble Politiciann Nograj","Kannada",7,2018,"7+",144
1710,"Churiwala","Bengali",6.6,2017,"13+",157
1712,"Clerk","Bengali",2.4,2017,"13+",80
1714,"Dum","Hindi",5.6,2003,"All",134
1715,"Bhagat Dhanna Jatt","Punjabi",8.1,1973,"All",135
1716,"Traveler","English",8.2,2019,"13+",81
1717,"Amanush","Bengali",7,2017,"13+",158
1718,"Saak","Punjabi",6.6,2019,"All",
1719,"Dasami","Telugu",6.3,2012,"13+",113
1720,"Luck By Chance","Hindi",7.1,2009,"All",155
1721,"Joker","English",8.4,2019,"18+",121
1723,"Uphaar","Hindi",7.1,1971,"13+",122
1724,"Imtihaan","Hindi",5.3,1994,"All",151
1725,"Troop Zero","Hindi",6.9,2020,"7+",97
1726,"Rajamanikyam","Malayalam",7.7,2005,"NR",125
1727,"Firaaq","Hindi",7.4,2008,"13+",98
1728,"Shortcut: Disto Pan Nasto","Marathi",6.3,2015,"13+",116
1729,"The Aeronauts","English",6.6,2019,"13+",100
1730,"Ayalathe Adheham","Malayalam",6.8,1992,"NR",141
1731,"Finally Bhalobasha","Bengali",6.7,2019,"13+",115
1732,"Bhanu Pelo Lottery","Bengali",7.1,2017,"13+",103
1733,"Indrajit","Bengali",7.5,1992,"NR",143
1734,"Lights Out","Hindi",6.3,2016,"18+",80
1735,"Parichayam","Telugu",7.9,2018,"NR",124
1736,"Krishnarao Supermarket","Telugu",5.7,2019,"13+",146
1737,"The Princess Bride","English",8,1987,"7+",98
1738,"Red Dragon","Hindi",7.2,2002,"18+",124
1739,"Jaan-E-Mann: Lets Fall in Love Again","Hindi",6,2006,"All",165
1742,"Karm","Hindi",6.7,1977,"All",142
1743,"Papa Kahte Hain","Hindi",4.8,1996,"All",145
1744,"Jind Jaan","Punjabi",2.9,2019,"13+",123
1745,"Namma Mane","Kannada",5.8,1970,"NR",133
1746,"Bal Ganesh 3 (Gujarati)","Gujarati",5.2,2015,"All",68
1747,"Janala","Bengali",6.8,2009,"13+",105
1748,"JUST U & ME","Punjabi",8.1,2013,"All",129
1753,"Kolilakkam","Malayalam",6.9,1981,"NR",141
1754,"300: Rise of an Empire","English",6.2,2014,"18+",102
1757,"Halal Love Story","Malayalam",6.2,2020,"13+",116
1758,"Transformers Prime Predacons Rising","Hindi",7.5,2019,"7+",61
1759,"The Banker (4K Restored)","English",4.8,1989,"18+",96
1760,"Jackpot (Tamil)","Tamil",5.2,2019,"All",133
1761,"Sathi Leelavathi","Telugu",8.2,1995,"NR",138
1763,"Shekaram Gari Abbai","Telugu",7.7,2017,"All",130
1765,"Kaka Ji - Son of Royal Sardar","Punjabi",5.1,2019,"13+",122
1766,"Hanuman.com","Bengali",5.4,2019,"13+",124
1769,"Napoleon (Malayalam)","Malayalam",6.9,2017,"13+",114
1770,"Kudumba Thalaivan","Tamil",6.4,1962,"All",136
1771,"Superbad","English",7.6,2007,"18+",113
1772,"Jatra","Marathi",6.7,2005,"All",137
1776,"Chhota Bheem - Neeli Pahadi","Hindi",6.8,2020,"All",63
1777,"Sundarakilladi","Malayalam",6.1,1998,"All",151
1778,"Kirayi Dada","Telugu",6.8,1987,"NR",124
1781,"Apaharan","Hindi",7.4,2005,"13+",161
1783,"Amdavad Junction","Hindi",4.4,2013,"NR",91
1784,"Don","Hindi",7.8,1978,"All",159
1785,"The Forbidden Kingdom","English",6.6,2008,"13+",100
1787,"Hostage","English",6.6,2005,"18+",108
1789,"LEGO Jurassic World The Secret Exhibit Part 2","Hindi",6.2,2018,"7+",22
1790,"Taxi Driver","English",8.2,1976,"18+",113
1791,"Sonu Ke Titu Ki Sweety","Hindi",7.1,2018,"13+",137
1792,"Hindi Medium","Hindi",7.8,2017,"All",131
1793,"Raju Gari Gadhi 2","Telugu",5.3,2017,"13+",122
1794,"Zaatari Djinn","English",6.5,2019,"13+",55
1795,"Do No Harm","English",6.9,2020,"13+",90
1796,"Dushman Duniya ka","Hindi",4,1996,"13+",142
1797,"Vox Lux","English",5.9,2018,"18+",110
1799,"Dosti: Friends Forever","Hindi",5.5,2005,"All",130
1800,"Flight 192","Hindi",5,2016,"16+",85
1801,"Gaayam","Telugu",7.3,1993,"NR",136
1802,"Khiladi","Bengali",7.2,2013,"13+",146
1803,"Predestination","English",7.5,2015,"18+",93
1804,"I.D.","Hindi",6.9,2012,"NR",83
1806,"Picture This","English",5.3,2020,"13+",34
1809,"Aattakalasam","Malayalam",6.5,1983,"NR",139
1810,"Battle Drone","Tamil",5.2,2018,"16+",89
1811,"Some Will Forget","English",7.2,2020,"13+",15
1812,"An American Girl Story: Summer Camp, Friends For Life [Ultra HD]","Hindi",6.4,2017,"All",32
1813,"Gangs of Madras","Tamil",5.5,2019,"18+",138
1815,"Kshay","Hindi",6.9,2012,"18+",92
1816,"Dataland","English",7.3,2020,"13+",60
1817,"Parinati","Bengali",7.2,1986,"NR",130
1821,"Sree Ramanjaneya Yuddha","Kannada",8.1,1963,"NR",149
1823,"Target Number One","Tamil",6.1,2020,"18+",119
1825,"Eradu Kanasu","Kannada",7.8,1974,"NR",140
1827,"Avvai Shanmughi","Tamil",7.9,1996,"All",155
1828,"Patthar ke Phool","Hindi",5.5,1991,"All",147
1829,"Pudhupettai","Tamil",8.5,2006,"13+",178
1831,"The Wailing","English",7.5,2016,"18+",149
1832,"Vennela","Telugu",7,2005,"13+",129
1835,"Fright Night","English",6.4,2011,"18+",116
1836,"Anu","Bengali",7.3,2017,"13+",113
1838,"Rabb Da Radio 2","Punjabi",7.1,2019,"All",129
1839,"Blue Ruin","English",7.1,2014,"18+",90
1840,"Abby Sen","Bengali",5.8,2020,"13+",128
1841,"Deviyin Thiruvilayadal","Tamil",4.2,1982,"NR",129
1844,"Pournami","Telugu",5.8,2006,"All",160
1845,"Chori Chori Chupke Chupke","Hindi",5.4,2001,"13+",159
1847,"Lost and Found","English",5.5,2016,"7+",91
1848,"Siddhartha","Telugu",6.7,2016,"18+",124
1849,"Uncle Drew","English",5.7,2018,"13+",103
1850,"Rudra Thandavam","Malayalam",8.5,2011,"NR",121
1852,"Fraud Saiyaan","Hindi",4.2,2019,"13+",117
1853,"Mardaani 2","Hindi",7.4,2019,"13+",103
1854,"Astu - So Be It","Marathi",7.3,2016,"All",123
1855,"Brindavanam","Telugu",6.8,1992,"All",142
1856,"Panther - Hindustan Meri Jaan","Bengali",4.2,2020,"All",124
1857,"Arjun Patiala","Hindi",4.2,2019,"13+",106
1859,"Irupatham Noottandu","Malayalam",7.6,1987,"NR",133
1860,"2.0 (Hindi)","Hindi",6.3,2018,"13+",141
1861,"Antharangam","Tamil",5.9,2010,"NR",111
1862,"Terminator Salvation","Telugu",6.5,2009,"13+",114
1863,"Message from the King","English",6.4,2016,"16+",106
1864,"Sanjog","Hindi",7,1985,"NR",148
1865,"Immortals","Telugu",6,2011,"18+",105
1866,"Gemini","Tamil",6.1,2002,"13+",150
1868,"Where's the Money","English",5.1,2017,"18+",85
1869,"Back to the Future","English",8.5,1985,"13+",116
1870,"The Landlord","English",5.4,2017,"16+",86
1871,"Immortals","English",6,2011,"18+",105
1873,"Flypaper","English",6.4,2011,"16+",87
1875,"Noorie","Hindi",6,1979,"16+",120
1876,"Pushpak","Hindi",8.7,1987,"All",114
1878,"Lagna Pathrike","Kannada",8.9,1967,"NR",127
1880,"Anuranan (Hindi Dubbed)","Hindi",6.7,2006,"All",106
1883,"Thiruda Thiruda","Tamil",7.2,1993,"All",170
1884,"Raabta","Hindi",4.6,2017,"13+",144
1885,"Server Sundaram","Tamil",8.7,1964,"All",159
1887,"Adhey Kangal","Tamil",7.4,2017,"All",165
1888,"Autumn in New York","English",5.7,2000,"13+",104
1889,"The Stoneman Murders","Hindi",7.4,2009,"13+",94
1890,"H2O","Kannada",7.2,2002,"NR",133
1892,"Thalaivaa (Hindi)","Hindi",6.1,2014,"All",132
1893,"Darna Zaroori Hai","Hindi",5.4,2008,"13+",97
1895,"A Thin Wall","Hindi",8.1,2015,"NR",65
1896,"Born To Race","Hindi",6,2012,"16+",98
1898,"Wish Upon A Star","English",6.7,1996,"7+",89
1899,"Finally Bhalobasha","Bengali",6.6,2018,"16+",114
1901,"Pitbull","English",7,2020,"13+",51
1902,"Kuttettan","Malayalam",6.3,1990,"NR",133
1903,"Boyz 2","Marathi",6.8,2018,"18+",139
1906,"Lankeswarudu","Telugu",6.4,1989,"NR",139
1907,"Alaap","Hindi",6.7,1977,"All",127
1908,"Mannan","Tamil",7.2,1992,"NR",153
1909,"Kadhal Sadugudu","Tamil",5.6,2003,"18+",140
1910,"In the Valley of Elah","English",7.1,2007,"18+",121
1911,"Gauthamante Radham","Malayalam",6.3,2020,"All",126
1912,"Wake Up Singh","Punjabi",5.5,2016,"13+",108
1913,"Celluloid Man","English",7.9,2012,"NR",156
1914,"Taxi No. 9 2 11: Nau Do Gyarah","Hindi",7.2,2006,"13+",115
1915,"Big Brother","Malayalam",3.3,2020,"13+",162
1917,"Dangerous Ishhq","Hindi",3.9,2012,"13+",128
1919,"Malibu Shark Attack","Hindi",3.2,2009,"18+",86
1923,"C/O Saira Banu","Malayalam",6.5,2017,"NR",154
1924,"Paippin Chuvattile Pranayam","Malayalam",5.5,2017,"NR",132
1925,"Kedara","Bengali",7,2020,"13+",111
1926,"Mallammana Pavada","Kannada",8.5,1969,"NR",130
1928,"Hanste Khelte","Hindi",5.9,1984,"NR",108
1929,"Yaar Annmulle","Punjabi",7.4,2011,"13+",143
1930,"Raja Mahal","Telugu",5.2,1982,"NR",136
1933,"Underworld Evolution","Marathi",6.7,2006,"18+",106
1935,"Guptodhoner Sandhane","Bengali",6.8,2019,"13+",130
1937,"Smile Pinki","English",8,2019,"13+",40
1938,"To Let","Tamil",8,2019,"All",95
1939,"London Boulevard","English",6.2,2010,"18+",97
1940,"Bhay","Marathi",4.3,2018,"13+",124
1941,"Mullum Malarum","Tamil",8.3,1978,"All",135
1942,"Pralaya Rudrudu","Telugu",8.5,1982,"NR",143
1943,"Bhoot Chaturdashi","Bengali",3.4,2019,"13+",98
1945,"Aa Okkati Adakku","Telugu",7.8,1992,"All",139
1947,"Blitz","English",6.2,2011,"18+",93
1948,"Crank: High Voltage aka Crank 2","Tamil",6.2,2009,"18+",91
1949,"Jimmy Gallu","Kannada",6.4,1982,"NR",127
1950,"Maga Rayudu","Telugu",6.4,1994,"NR",146
1951,"Lipstick Under My Burkha","Hindi",6.8,2017,"18+",119
1952,"Gatham","Telugu",6.1,2020,"18+",101
1956,"Zed Plus","Hindi",6.4,2014,"13+",132
1957,"Fugitive Pieces","English",7,2008,"16+",105
1958,"Collector Garu","Telugu",5.1,1997,"NR",141
1960,"Jatt Airways","Punjabi",4.4,2013,"All",135
1962,"Pornomochi","Bengali",6.5,2018,"NR",115
1963,"Gully Boy","Hindi",8,2019,"13+",154
1965,"Wildlands","English",7.4,2020,"13+",99
1967,"Fool N Final","Hindi",3.4,2007,"All",138
1968,"Konchem Ishtam Konchem Kashtam","Telugu",7,2009,"All",158
1970,"Jack Ryan: Shadow Recruit","Tamil",6.2,2014,"13+",105
1971,"The Whistleblower","Tamil",7.1,2011,"18+",107
1972,"Shhh","Kannada",6.4,1993,"NR",130
1974,"Bindaas","Bengali",5,2014,"13+",152
1977,"Little Pink House","English",6.5,2018,"16+",99
1978,"India vs England","Kannada",5.9,2020,"13+",134
1980,"Sarkar","Hindi",7.6,2005,"13+",119
1981,"Colour Balloon","Malayalam",5.5,2014,"All",124
1982,"Thalsamayam Oru Penkutty","Malayalam",3.8,2012,"All",162
1984,"Vietnam Colony","Malayalam",7.8,1992,"NR",147
1985,"Game","Hindi",5.2,2011,"13+",134
1986,"Anuraga Kottaram","Malayalam",5.7,1998,"NR",145
1987,"1971 beyond borders","Malayalam",5.4,2017,"All",134
1989,"U Turn (Tamil)","Tamil",7,2018,"13+",126
1990,"Anbe sivam","Tamil",8.7,2003,"All",160
1992,"The Mummy Returns","English",6.4,2001,"18+",129
1994,"Padi Padi Leche Manasu","Telugu",6.4,2018,"13+",152
1996,"Stonehearst Asylum","English",6.8,2014,"13+",108
1997,"Tere Naam","Hindi",7.1,2003,"NR",136
1998,"Ilzaam","Hindi",6,1986,"All",146
1999,"Mangalam Nerunnu","Malayalam",5.8,1984,"NR",156
2000,"Last Flag Flying","English",6.9,2017,"18+",124
2001,"Jeevana Chakra","Kannada",7.7,1985,"NR",144
2002,"Ek Ajnabee","Hindi",5.2,2005,"13+",137
2003,"Salt","English",6.4,2010,"13+",100
2005,"Blitz","Hindi",6.2,2011,"18+",93
2006,"Jatt Vs Ielts","Punjabi",5.7,2018,"All",142
2007,"Shapath","Bengali",5.5,2017,"13+",128
2008,"Nota","Tamil",6.4,2018,"All",145
2009,"Power","Bengali",8.1,2017,"13+",156
2010,"Oh Yaara Ainvayi Ainvayi Lut Gaya","Punjabi",3.8,2015,"All",123
2011,"Gol Maal","Hindi",8.6,1979,"All",137
2013,"Rubberband","Bengali",6.1,2018,"13+",30
2014,"Owino","English",7.6,2019,"13+",72
2016,"Elar Char Adhyay","Bengali",5.5,2012,"13+",104
2018,"Vijayadashami","Telugu",6.2,2007,"13+",165
2019,"Ishtam","Malayalam",6.9,2001,"NR",153
2020,"The Meg","English",5.6,2018,"13+",113
2021,"Big in Japan","English",6.5,2019,"13+",55
2022,"Appatlo Okadundevadu","Telugu",7.8,2016,"13+",123
2026,"Mr. Family Man","Tamil",6.8,2020,"16+",55
2027,"Neranja Manasu","Tamil",2.9,2004,"All",159
2028,"Sawaal","Hindi",6.1,1982,"7+",129
2030,"Hrudayat Something Something","Marathi",5,2018,"13+",124
2031,"The Whole Wide World (Restored)","English",7,1996,"16+",111
2032,"The Grudge","Hindi",4.3,2019,"18+",93
2033,"Pistha","Tamil",7,1997,"All",152
2036,"English Pellam East Godawari Mogudu","Telugu",7.2,1999,"NR",127
2039,"Family Katta","Marathi",7.5,2016,"All",124
2042,"Annayya","Kannada",6.6,1993,"NR",147
2043,"John Wick: Chapter 2","English",7.5,2017,"18+",122
2044,"Fences","English",7.2,2016,"All",138
2045,"Twister","English",6.4,1996,"13+",113
2046,"Lal Pan Bibi","Bengali",5.3,2017,"13+",172
2047,"Sweater","Bengali",7.3,2019,"13+",116
2049,"Kannezhuthi Pottum Thottu","Malayalam",7.1,1999,"18+",129
2052,"Soorarai Pottru (Kannada)","Kannada",8.6,2020,"16+",149
2054,"Khatarnak","Marathi",6.3,2000,"13+",141
2055,"Gorintaku","Telugu",5.1,1979,"NR",135
2056,"Final Destination 5","Hindi",5.8,2011,"18+",91
2057,"Race","English",7.1,2016,"13+",129
2060,"Vampire Academy","English",5.5,2014,"18+",104
2061,"The Whistleblower","Hindi",7.1,2011,"18+",107
2063,"Olympus Has Fallen","Hindi",6.5,2013,"18+",114
2064,"Shaadi Teri Bajayenge Hum Band","Hindi",4.9,2018,"13+",128
2065,"Zelya","Marathi",8.3,2018,"All",86
2066,"Ebong Bisarjan","Bengali",6.3,2012,"13+",100
2067,"Romeo & Radhika","Gujarati",6.1,2016,"13+",155
2068,"On the Yeti Trail","English",5.3,2014,"13+",53
2069,"Underworld Evolution","English",6.7,2006,"18+",106
2073,"Rokto","Bengali",5.9,2016,"13+",130
2074,"Chakra Theertha","Kannada",7.8,1967,"NR",148
2075,"Nil Nirjane","Bengali",5,2019,"13+",106
2076,"Dhruvangal Pathinaru","Tamil",8.3,2016,"13+",104
2077,"Satyameva Jayate","Hindi",5.7,2018,"18+",139
2078,"Deewangee","Hindi",6.6,2002,"13+",157
2079,"Free Men","English",6.6,2020,"13+",89
2080,"Apoorva Raagangal","Tamil",7.5,1975,"NR",130
2081,"Abduction Point","Tamil",5.6,2016,"18+",82
2084,"Mere Brother Ki Dulhan","Hindi",5.8,2011,"13+",139
2086,"Shutter Island","Hindi",8.2,2010,"18+",138
2087,"Double Dhamaal","Hindi",3.8,2011,"13+",132
2088,"Sherlock Holmes","English",7.6,2009,"13+",128
2090,"Gangway to a Future","English",7.6,2019,"13+",53
2091,"The Angry Birds Movie","Telugu",6.3,2016,"7+",97
2093,"Road to Ladakh","English",6.2,2003,"18+",48
2094,"Maduve","Kannada",6.3,1990,"NR",124
2096,"Utsab","Bengali",7.7,2017,"13+",124
2097,"Blue Tiger","English",5.5,1994,"16+",88
2098,"The Human Tornado","English",6.1,1976,"18+",95
2099,"Chola","Malayalam",5.6,2019,"13+",116
2100,"Enga Ooru Kavakkaran","Tamil",6.6,1998,"All",128
2101,"Fine Gold","English",5.5,1990,"16+",101
2102,"Devrai","Marathi",7.8,2004,"13+",122
2103,"Manichtrathazhu","Malayalam",8.7,1993,"NR",149
2104,"Fallen Not Forgotten","English",5.1,2009,"16+",103
2105,"Okkhor","Bengali",7.8,2018,"13+",25
2106,"Wiener-Dog","English",5.9,2016,"18+",88
2107,"Agninakshathram","Malayalam",3,2004,"NR",136
2108,"Gatham (Tamil)","Tamil",6.1,2020,"18+",101
2110,"Marriage Da Garriage","Punjabi",5.1,2014,"All",142
2111,"Daddy Cool: Join the Fun","Hindi",3.8,2009,"13+",102
2113,"Chicken Biryani","Bengali",8.6,2020,"13+",
2116,"Arogya Niketan","Bengali",7.8,2017,"13+",135
2118,"Mission: Impossible Ghost Protocol","English",7.4,2011,"13+",132
2119,"Raazi","Hindi",7.8,2018,"13+",137
2120,"Sarva Line Vyasta Aahet","Marathi",6,2019,"13+",126
2121,"Jhonny","Tamil",7.5,1980,"All",140
2122,"Soldier","Hindi",6.1,1998,"13+",155
2123,"Sangamam","Tamil",6.4,1999,"All",151
2124,"Life or Something Like It","English",5.8,2002,"13+",103
2125,"Spadikam","Malayalam",8.6,1995,"NR",145
2126,"Diana: The Royal Truth","English",6.8,2020,"13+",61
2128,"Daffedar","Malayalam",5.8,2016,"All",153
2130,"Bandini","Bengali",6.7,1989,"All",131
2131,"Sultaan","Hindi",5.7,2000,"18+",131
2132,"Sawan Ki Ghata","Hindi",6.3,1976,"All",136
2133,"Indiana Jones and the Last Crusade","English",8.2,1989,"All",126
2135,"Flight 192","Gujarati",5,2016,"16+",85
2137,"Tulsi Vivah","Hindi",6.5,1971,"All",162
2140,"Sapthagiri LLB","Telugu",7.1,2017,"13+",132
2141,"Ek Tha Tiger","Hindi",5.5,2012,"13+",132
2142,"Bheemasena Nalamaharaja","Kannada",6.5,2020,"13+",140
2143,"Natural Born Killers","English",7.3,1994,"18+",118
2144,"Amanush 2","Bengali",6.2,2017,"13+",144
2146,"Begum Jaan","Hindi",5.6,2017,"18+",127
2147,"Humkadam","Hindi",6.6,1980,"All",123
2148,"Johnny English","English",6.2,2003,"All",87
3636,"Bound","English",7.3,1996,"18+",108
3637,"12Va Anthasthu","Telugu",4.8,2003,"13+",111
3638,"Teraa Surroor","Hindi",2.6,2016,"13+",99
3639,"Girlfriend","Bengali",6.4,2018,"All",128
3640,"Chinnodu","Telugu",4.3,2006,"NR",150
3641,"Main Prem Ki Diwani Hoon","Hindi",4,2003,"13+",197
3642,"Bombay to Goa","Hindi",6.8,1972,"All",136
3643,"Oliyambukal","Malayalam",6.8,1990,"NR",120
3644,"Target Number One","Telugu",6.1,2020,"18+",119
3646,"Dhanwaan","Hindi",3.4,1993,"NR",149
3647,"Aruvam","Tamil",4.4,2019,"13+",122
3648,"Nasihat","Hindi",5.1,1986,"NR",139
3649,"The Little Vampire","English",5.8,2000,"7+",79
3650,"Jaanwar","Hindi",5.9,1999,"13+",165
3651,"Ouija","Hindi",4.5,2014,"18+",89
3652,"Olympus Has Fallen","Tamil",6.5,2013,"18+",114
3653,"Homefront","Hindi",6.5,2013,"18+",96
3654,"Top Cat","Gujarati",4.6,2012,"13+",86
3656,"Luck","Hindi",4.8,2009,"13+",135
3658,"Heat","English",8.2,1995,"18+",170
3659,"Lisaa","Telugu",3.1,2019,"13+",107
3660,"Thamizhan","Tamil",5.2,2002,"13+",162
3661,"Roll No. 56","Gujarati",5.8,2017,"NR",95
3662,"Romantic Criminals","Telugu",7.2,2019,"18+",124
3663,"Thiraikku Varadha Kathai","Tamil",3,2016,"13+",125
3664,"Dhoom Dadakka","Hindi",3.4,2008,"NR",133
3665,"Yeh Desh","Hindi",6,1984,"NR",150
3666,"Love in Nepal","Kannada",3.7,2000,"NR",105
3667,"Lakeer Ka Fakeer","Hindi",5.4,2013,"NR",114
3669,"SpongeBob SquarePants: Sponge Out Of Water","English",6,2015,"All",92
3670,"Zameer","Hindi",6.2,1975,"All",129
3671,"Mabel","English",8.4,2020,"13+",21
3674,"Yaanaa","Kannada",5.1,2019,"13+",158
3675,"The Hornet's Nest","English",6.7,2014,"18+",96
3676,"Kathakku Pinnil","Malayalam",7.2,1987,"NR",118
3680,"Ballerina","English",6.8,2018,"All",85
3681,"Kamuki","Malayalam",4.2,2018,"All",135
3683,"Jia Aur Jia","Hindi",4.5,2017,"13+",91
3685,"Ghar","Hindi",7,1978,"All",121
3686,"Mahapurush O Kapurush","Bengali",5.1,2013,"All",124
3689,"Fathers and Daughters","English",7.1,2016,"18+",113
3690,"Mr. Holmes","English",6.9,2015,"13+",104
3691,"Kesari","Hindi",7.4,2019,"13+",153
3693,"C U Soon","Malayalam",7.8,2020,"16+",98
3694,"Mayabazar","Kannada",7.1,2000,"NR",175
3698,"Saheb Bibi Golam","Bengali",7.9,2017,"13+",149
3700,"Adhikar","Bengali",6,2017,"13+",151
3701,"That Awkward Moment","English",6.2,2014,"18+",94
3702,"Men in Black 3","Tamil",6.8,2012,"13+",105
3704,"The Stream","English",4.8,2013,"16+",86
3706,"Gangvaa","Hindi",5.4,1984,"NR",126
3707,"Angkor Awakens","English",7.9,2019,"13+",48
3708,"Lockout","English",6.1,2012,"16+",91
3709,"Hellboy: Blood & Iron","English",6.7,2007,"16+",75
3712,"Malli Malli Chusa","Telugu",5,2019,"13+",126
3713,"Shashi Babur Sansar","Bengali",6.5,2017,"13+",129
3717,"Parannu Parannu Parannu","Malayalam",6.7,1984,"NR",153
3718,"Sauda","Hindi",4,1995,"NR",132
3721,"Sahodarara Savaal","Kannada",7.2,1977,"NR",155
3722,"Ready","Telugu",4.7,2008,"13+",172
3723,"Vadda Kalakaar","Punjabi",5.1,2018,"13+",138
3724,"Detective","Bengali",5.9,2020,"13+",115
3727,"Rupinder Gandhi - The Gangster","Punjabi",7.3,2015,"13+",131
3728,"Atal Jaler Ahwan","Bengali",6.6,2017,"13+",127
3729,"Christmas Break-in","English",4.4,2018,"7+",86
3730,"420","Telugu",8.8,1993,"NR",116
3731,"IT Chapter Two","Telugu",6.5,2019,"18+",169
3732,"Indradhanush","Kannada",7.5,2000,"NR",153
3734,"Wonderstruck","English",6.2,2017,"7+",115
3736,"The Wife","English",7.2,2019,"18+",100
3738,"Kilichundan Mampazham","Malayalam",5.8,2003,"All",147
3739,"Shikara","Hindi",3.7,2020,"13+",119
3740,"LEGO Jurassic World The Secret Exhibit Part 2","English",6.2,2018,"7+",22
3742,"Kadhal Kan Kattudhe","Tamil",6.5,2017,"All",103
3743,"Life In A Year","Tamil",5.6,2021,"13+",107
3745,"Kong: Skull Island","English",6.6,2017,"16+",118
3747,"Hirak Rajar Deshe","Bengali",8.9,1980,"NR",109
3750,"Murattu Kaalai","Tamil",6.8,1980,"All",138
3751,"Shooter","English",7.2,2007,"18+",125
3753,"Live Die Repeat: Edge of Tomorrow","English",7.9,2014,"13+",113
3754,"Irakal","Malayalam",7.6,1985,"NR",136
3756,"Andaz","Hindi",6.7,1971,"All",142
3759,"Main Awara Hoon","Hindi",5.2,1983,"13+",154
3760,"Munna Michael","Hindi",3.3,2017,"NR",139
3761,"Foxcatcher","English",7,2014,"18+",137
3762,"The Last Airbender","English",4,2010,"All",103
3763,"One Night Stand","Telugu",3.1,2016,"18+",97
3764,"Neel Rajar Deshe","Bengali",6.6,2017,"13+",106
3765,"Bhagat Singh Ki Udeek","Punjabi",6.2,2018,"13+",96
3766,"Ramayya Vasthavayya","Telugu",6,2013,"18+",158
3768,"Balu Belagithu","Kannada",8.2,1970,"NR",145
3769,"Sun Meri Laila","Hindi",6.9,1983,"NR",143
3770,"Amityville: The Evil Escapes (4K Restored)","English",4.3,1989,"18+",95
3771,"Zombieland: Double Tap","Tamil",6.7,2019,"18+",99
3772,"Theri (Hindi)","Hindi",7.1,2016,"All",128
3775,"Zabardast","Marathi",5.6,2007,"All",141
3776,"Naanum Oru Thozhilaali","Tamil",6.5,1986,"NR",129
3777,"Beauty and the Beast","English",6.4,2016,"7+",113
3778,"Pokémon Detective Pikachu","Hindi",6.6,2019,"13+",104
3779,"Bottle Shock","English",6.8,2008,"13+",109
3782,"Aaj Ka Goonda Raaj","Hindi",5.4,1992,"13+",159
3783,"The Boy","English",6,2016,"16+",93
